"true_theta","true_perc","sub_score","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","essays"
-0.8538419369283,20,3,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,"I believe that fate plays a significant role in shaping my life, but it's not the only factor. I also believe that my choices and actions have led me to where I am today, and I am constantly striving to make the best decisions for my future."
-0.844094565989816,20,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,"I believe that fate plays a role in guiding my life, but ultimately it is up to me to make the choices that shape my future. While unexpected events may occur, I am responsible for how I respond and adapt. I see life as a combination of fate and my own actions, with opportunities arising from both external circumstances and my own decisions."
-0.825250342680025,20,4,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,"I believe that a combination of hard work, determination, and some luck has led me to where I am today. I try to make the most of the opportunities that come my way and stay open to new experiences. Ultimately, I think that our choices and actions play a significant role in shaping our lives, but I also acknowledge that sometimes external factors beyond our control can influence our path."
-0.820920510455396,20,2,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,"I believe that the path I am on is a combination of fate and my own choices. While I am open to the idea that some things may be predetermined, I also recognize the impact of my decisions and actions in shaping my future. My love for art and botany has guided me towards my current studies and interests, but I also understand the importance of taking control and making intentional choices to create the life I want to live."
-0.816355863854526,20,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,"I think that there are many factors that have contributed to where I am in life right now. Some things may be out of my control, like where I was born or certain opportunities that have come my way. However, I also believe that my choices and actions have played a significant role in shaping my current position. While fate may have a part to play, I feel that my own decisions and efforts have been crucial in determining where I am today."
-0.81302476516855,20,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"I think that fate definitely plays a role in where I am today, but I also believe that the decisions I've made and the actions I've taken have had a significant impact on my current position in life. Bowling has been a passion of mine for years, and studying Information Technology has opened up so many opportunities for me. Being from New York has definitely shaped my experiences and perspectives. Overall, I believe it's a combination of fate and my own choices that have led me to where I am now."
-0.811266686105255,20,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,"I believe that my current position in life is a combination of fate and the choices I've made along the way. While I may not always feel in complete control of my circumstances, I recognize that the decisions I make and the actions I take play a significant role in shaping my future. Dodgeball has taught me the importance of teamwork, strategy, and determination, which I apply to both my personal and academic life."
-0.809259316156407,21,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"I believe that fate plays a role in shaping my life, but I also think that my choices and actions have a significant impact on where I am today. While certain things may be out of my control, I believe that hard work and determination can help me achieve my goals. Ultimately, I see my current position as a combination of fate and my own efforts."
-0.805661565048947,21,4,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,"I believe that fate plays a significant role in shaping my current position in life. Growing up in Iowa, I was exposed to art at a young age and developed a love for it. My passion for knife throwing also stems from early experiences that have guided me towards these interests. While I have worked hard to pursue my studies in art, I also feel that certain events and opportunities have been presented to me due to fate. Overall, I believe that a combination of fate and my own efforts have led me to where I am today, studying art and honing my skills in knife throwing."
-0.805145985714686,21,4,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,"I think that fate plays a role in my life, but it's not the sole factor. My choices, actions, and circumstances have all influenced where I am today. While I do believe in some level of destiny, I also believe that we have the power to shape our own paths through our decisions and efforts."
-0.804907720280559,21,2,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"I think fate plays a small role in shaping my life. However, my choices and actions ultimately determine where I am. I believe in taking control of my future and creating my own path in the world of architecture."
-0.803136480559325,21,2,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,"I believe that certain events in life are beyond our control, but ultimately, our choices and actions play a significant role in shaping our future. Fate may set the stage, but it's up to us to determine our path."
-0.802527423444317,21,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,"I believe that my current position in life is a combination of fate and my own actions. While I acknowledge that some things are beyond my control, I also believe that the choices I make and the effort I put in play a significant role in shaping my path. Ultimately, I see life as a mixture of destiny and personal responsibility."
-0.794997126892189,21,5,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,"I believe that some things in life are definitely influenced by fate, but ultimately, I think I have the power to shape my own future through hard work and determination. As a student studying Kinesiology and Physical Therapy, I know that my success will come from my dedication to my studies and my passion for helping others. While there may be some factors out of my control, I am confident in my ability to make the most of the opportunities that come my way and create my own path towards achieving my goals."
-0.794786012307025,21,2,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"I think fate plays a role in shaping where I am now, but ultimately, it's my choices and actions that have led me here. Growing up in California definitely influenced my love for board sports and studying English. I believe in taking control of my own path, even if sometimes things feel out of my hands."
-0.793148618993797,21,5,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,"I think fate plays a small role in where I am now. My choices and hard work in studying Engineering Technicians have been the main factors. BASE jumping is my passion, and it pushes me to excel in my studies."
-0.789152254340847,21,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"I believe that fate plays a role in shaping where I am today, but I also believe that my hard work and choices have contributed significantly. As a female engineering student who loves collecting coins from Tennessee, I recognize that certain opportunities and circumstances have influenced my path. However, I also believe that my determination and efforts have allowed me to overcome challenges and reach where I am now. Fate may have set the stage, but it's ultimately up to me to make the most of it."
-0.787296098544179,22,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,"I believe that fate plays a role in shaping our lives, but I also think that hard work and determination are equally important factors. While some things may be out of our control, I believe we have the power to influence our future through our actions and decisions."
-0.782685143667219,22,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,"I believe that fate plays a small role in where I am today, but I also recognize the importance of personal choices and hard work in shaping my life. I am constantly striving to make the most of opportunities and take responsibility for my own actions."
-0.778789005584058,22,2,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I don't really buy into the idea of fate determining my life. I believe in hard work, determination, and making choices that lead me to where I am now. Sure, some things may be out of my control, but ultimately, I feel like I have the power to shape my own path and create my own future."
-0.775019752351781,22,4,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,"I believe that fate definitely plays a role in shaping our lives, but I also think that our actions and decisions have a significant impact on where we end up. I like to think of it as a combination of fate and personal choices that lead us to where we are. So while I may not have complete control over everything that happens to me, I do believe that I have the power to influence my own path."
